,Date,Ta (°C),Tm (°C),I3 (W/m2),I15 (W/m2),P (kW)
8211,2013-02-15 12:25:00,14.382499999999999,22.434833333333334,486.61949999999985,516.3955,455.5701166666666
8212,2013-02-15 13:25:00,15.019666666666666,26.213499999999996,582.9828333333332,645.5833333333334,521.7512666666668
8213,2013-02-15 14:25:00,14.724333333333334,20.519333333333336,366.6093333333334,408.1931666666668,326.17256666666657
8214,2013-02-15 15:25:00,13.925333333333333,14.191666666666668,144.35816666666662,175.64816666666675,131.97579999999996
8215,2013-02-15 16:25:00,12.382833333333332,10.227166666666667,56.89533333333332,67.43016666666664,43.92359999999997
8216,2013-02-15 17:15:00,10.962,5.8855,5.3501666666666665,6.342333333333334,4.482333333333332
8217,2013-02-15 18:15:00,9.106,2.305833333333333,0.0,0.0,0.0
8218,2013-02-15 19:15:00,7.543500000000001,4.117333333333334,0.0,0.0,0.0
8219,2013-02-15 20:15:00,7.969166666666667,5.079833333333333,0.0,0.0,0.0
8220,2013-02-15 21:15:00,8.104666666666667,3.9294,0.0,0.0,0.0
8227,2013-02-16 04:25:00,7.658833333333334,4.502166666666667,0.0,0.0,0.0
8228,2013-02-16 05:25:00,7.298166666666666,3.1503333333333328,0.0,0.0,0.0
8229,2013-02-16 06:25:00,6.467833333333334,1.851333333333333,1.1660000000000001,1.401166666666667,0.7047333333333334
8230,2013-02-16 07:25:00,6.068666666666668,3.8379999999999996,43.0805,48.46050000000001,31.279516666666666
8231,2013-02-16 08:25:00,8.131,8.022833333333333,83.84850000000002,84.92233333333333,68.12538333333333
8232,2013-02-16 09:25:00,10.264000000000001,11.846499999999999,123.89416666666665,122.47383333333336,105.79303333333333
8233,2013-02-16 10:25:00,11.955833333333333,16.086166666666667,283.0683333333334,333.1521666666667,254.83648333333323
8234,2013-02-16 11:25:00,12.283166666666666,22.0605,501.7596666666666,590.929,456.22666666666663
8235,2013-02-16 12:25:00,13.059833333333332,21.102166666666665,425.43083333333345,428.5638333333334,391.2010333333332
8236,2013-02-16 13:25:00,11.963500000000002,14.379,269.0303333333333,289.0754999999999,245.82286666666667
8237,2013-02-16 14:25:00,11.8525,13.495333333333333,217.71416666666667,223.61816666666655,198.14485000000008
8238,2013-02-16 15:25:00,12.321,14.824333333333334,142.8263333333334,138.56966666666668,124.76293333333324
8239,2013-02-16 16:25:00,11.995666666666667,11.084333333333333,35.56616666666666,35.574,26.902799999999992
8240,2013-02-16 17:15:00,10.703400000000002,8.645833333333332,0.7464999999999999,0.8318333333333332,0.5336333333333332
8241,2013-02-16 18:15:00,10.004166666666666,7.547833333333334,0.0,0.0,0.0
8242,2013-02-16 19:15:00,9.814666666666666,8.0005,0.0,0.0,0.0
8243,2013-02-16 20:15:00,9.71,7.364333333333334,0.0,0.0,0.0
8244,2013-02-16 21:15:00,9.327,7.284000000000001,0.0,0.0,0.0
8251,2013-02-17 04:25:00,8.336166666666667,5.696000000000001,0.0,0.0,0.0
8252,2013-02-17 05:25:00,7.623166666666666,5.196666666666666,0.0,0.0,0.0
8253,2013-02-17 06:25:00,7.404,3.9843333333333333,0.9251666666666668,1.3111666666666664,0.6750833333333335
8254,2013-02-17 07:25:00,6.897666666666666,4.281666666666666,52.06866666666668,63.207166666666666,39.93668333333334
8255,2013-02-17 08:25:00,7.839166666666667,7.382000000000001,82.06583333333333,83.14400000000003,65.67259999999997
8256,2013-02-17 09:25:00,9.141,11.127333333333334,148.65666666666664,155.11733333333328,131.33723333333333
8257,2013-02-17 10:25:00,10.138166666666665,14.884,224.4168333333333,226.78699999999995,199.4722333333334
8258,2013-02-17 11:25:00,11.839166666666666,19.5625,359.0608333333332,334.49766666666653,316.77361666666667
8259,2013-02-17 12:25:00,12.515333333333333,12.543999999999999,63.064166666666665,67.31366666666669,55.86669999999999
8260,2013-02-17 13:25:00,11.386000000000001,11.6335,146.96833333333333,129.80066666666667,127.49626666666663
8261,2013-02-17 14:25:00,10.991999999999999,10.581333333333333,60.06416666666667,63.664166666666674,55.809499999999986
8262,2013-02-17 15:25:00,10.664666666666667,13.141166666666669,141.7901666666667,129.40633333333332,127.85579999999999
8263,2013-02-17 16:25:00,11.1445,10.7975,42.553999999999995,43.05616666666666,34.89036666666666
8264,2013-02-17 17:15:00,10.0678,8.016333333333332,2.0869999999999993,3.017833333333334,1.70855
8265,2013-02-17 18:15:00,9.466,5.835333333333334,0.0,0.0,0.0
8266,2013-02-17 19:15:00,8.5975,2.4896666666666665,0.0,0.0,0.0
8267,2013-02-17 20:15:00,6.9325,0.7718333333333333,0.0,0.0,0.0
8268,2013-02-17 21:15:00,5.568833333333333,-0.6554,0.0,0.0,0.0
8275,2013-02-18 04:25:00,3.6383333333333336,-1.4788333333333334,0.0,0.0,0.0
8276,2013-02-18 05:25:00,2.664,-0.8170000000000002,0.0,0.0,0.0
8277,2013-02-18 06:25:00,2.847,-1.317,2.8155,3.1718333333333333,1.3856499999999998
8278,2013-02-18 07:25:00,3.502166666666667,1.3118333333333334,56.0995,58.248666666666665,42.205316666666654
8279,2013-02-18 08:25:00,5.2645,6.906166666666667,143.93166666666667,150.62833333333336,117.34244999999993
8280,2013-02-18 09:25:00,8.198666666666666,14.257166666666668,252.59150000000017,263.88649999999996,222.28531666666672
8281,2013-02-18 10:25:00,11.255333333333335,22.33666666666667,358.4831666666668,377.8136666666667,328.7841333333333
8282,2013-02-18 11:25:00,13.218499999999999,24.772500000000004,414.9800000000001,446.4073333333333,375.02956666666677
8283,2013-02-18 12:25:00,14.148000000000001,25.8225,347.628,366.0735,313.87981666666656
8284,2013-02-18 13:25:00,14.45383333333333,22.095166666666668,243.03066666666663,250.23283333333333,218.54421666666667
8285,2013-02-18 14:25:00,14.252666666666665,20.461166666666667,204.38783333333325,210.52233333333336,184.7781833333334
8286,2013-02-18 15:25:00,13.469500000000002,16.376499999999997,205.96250000000006,213.45349999999996,171.59681666666674
8287,2013-02-18 16:25:00,13.395499999999998,13.260166666666668,112.8488333333333,137.3491666666667,88.73668333333333
8288,2013-02-18 17:15:00,11.741,8.061,3.612333333333334,4.2860000000000005,3.4833000000000007
8289,2013-02-18 18:15:00,10.050333333333333,6.0665000000000004,0.0,0.0,0.0
8290,2013-02-18 19:15:00,8.882666666666667,2.814666666666667,0.0,0.0,0.0
8291,2013-02-18 20:15:00,7.1215,1.2968333333333333,0.0,0.0,0.0
8292,2013-02-18 21:15:00,6.289000000000001,1.5144,0.0,0.0,0.0
8299,2013-02-19 04:25:00,6.518166666666667,4.7908333333333335,0.0,0.0,0.0
8300,2013-02-19 05:25:00,7.1325,4.542833333333333,0.0,0.0,0.0
8301,2013-02-19 06:25:00,6.583166666666667,2.5273333333333334,4.013166666666667,4.435833333333333,2.373416666666666
8302,2013-02-19 07:25:00,6.321333333333333,4.951666666666667,107.40100000000001,160.27233333333334,90.15646666666663
8303,2013-02-19 08:25:00,7.8340000000000005,9.862499999999999,256.24850000000004,323.41816666666665,237.46736666666672
8304,2013-02-19 09:25:00,9.746,14.6215,336.9071666666666,399.38266666666675,329.24830000000003
8305,2013-02-19 10:25:00,10.414333333333333,18.59416666666667,546.0046666666666,762.2123333333335,550.1808833333332
8306,2013-02-19 11:25:00,11.698833333333335,23.182,657.366,776.0604999999999,604.5270666666664
8307,2013-02-19 12:25:00,12.712833333333334,21.75283333333333,482.512,560.6806666666666,456.43295000000023
8308,2013-02-19 13:25:00,13.036499999999998,19.492833333333333,408.5581666666667,400.90799999999996,371.4302166666665
8309,2013-02-19 14:25:00,13.38,19.0115,394.9378333333332,473.3564999999998,353.4716999999999
8310,2013-02-19 15:25:00,12.676166666666667,14.248166666666668,303.87533333333334,334.2624999999998,253.88304999999997
8311,2013-02-19 16:25:00,10.358166666666667,8.976333333333335,133.5031666666666,141.83866666666668,113.82556666666665
8312,2013-02-19 17:15:00,8.7994,6.514333333333333,4.598833333333332,6.507500000000001,3.443566666666668
8313,2013-02-19 18:15:00,8.134666666666666,4.088833333333333,0.0,0.0,0.0
8314,2013-02-19 19:15:00,7.112166666666667,2.762166666666666,0.0,0.0,0.0
8315,2013-02-19 20:15:00,6.710833333333333,1.6108333333333331,0.0,0.0,0.0
8316,2013-02-19 21:15:00,5.983833333333333,1.245,0.0,0.0,0.0
8323,2013-02-20 04:25:00,3.529333333333333,-4.241666666666667,0.0,0.0,0.0
8324,2013-02-20 05:25:00,1.1146666666666667,-4.7355,0.0,0.0,0.0
8325,2013-02-20 06:25:00,0.5060000000000001,-5.225166666666666,3.696833333333333,4.7555,2.6420166666666662
8326,2013-02-20 07:25:00,0.9535,-1.3816666666666668,100.34299999999999,167.5766666666667,94.87475
8327,2013-02-20 08:25:00,4.803333333333334,10.830833333333333,322.9475000000001,428.74850000000004,299.87121666666667
8328,2013-02-20 09:25:00,9.741,22.567166666666665,504.7643333333331,629.7553333333332,481.7125999999999
8329,2013-02-20 10:25:00,12.3725,29.879833333333334,642.4934999999998,752.2375,579.6396500000002
8330,2013-02-20 11:25:00,13.314,30.241500000000002,570.7996666666664,653.6964999999997,528.8945666666667
8331,2013-02-20 12:25:00,14.314,30.457166666666666,647.4826666666667,713.8765000000003,544.0954666666668
8332,2013-02-20 13:25:00,14.481499999999999,27.5535,561.9359999999999,642.8056666666668,505.4326333333335
8333,2013-02-20 14:25:00,14.172333333333334,24.778333333333332,493.2344999999999,547.61,452.14358333333325
8334,2013-02-20 15:25:00,14.181,17.9065,228.44216666666668,260.94316666666674,198.30483333333322
8335,2013-02-20 16:25:00,12.788833333333335,12.455833333333333,77.96766666666669,79.25266666666667,66.4721
8336,2013-02-20 17:15:00,11.7118,8.504833333333334,5.841333333333334,7.686166666666668,4.332816666666665
8337,2013-02-20 18:15:00,10.281,6.133833333333334,0.0,0.0,0.0
8338,2013-02-20 19:15:00,9.165500000000002,4.452833333333333,0.0,0.0,0.0
8339,2013-02-20 20:15:00,8.248666666666667,3.7216666666666662,0.0,0.0,0.0
8340,2013-02-20 21:15:00,7.546666666666667,3.7283999999999997,0.0,0.0,0.0
8347,2013-02-21 04:25:00,8.522666666666668,8.3585,0.0,0.0,0.0
8348,2013-02-21 05:25:00,9.432333333333334,8.2175,0.0,0.0,0.0
8349,2013-02-21 06:25:00,9.5495,8.343333333333334,1.3121666666666667,1.4111666666666665,0.7283666666666666
8350,2013-02-21 07:25:00,9.736333333333333,8.598,11.68966666666667,11.732999999999997,7.189700000000002
8351,2013-02-21 08:25:00,10.061833333333334,10.236166666666668,57.226499999999994,58.24683333333332,44.34631666666666
8352,2013-02-21 09:25:00,11.296999999999999,13.5055,122.92633333333337,122.80599999999998,109.41685000000003
8353,2013-02-21 10:25:00,0.0,0.0,118.10416666666669,118.35916666666667,0.0
8354,2013-02-21 11:15:00,12.750666666666666,15.4,117.7836666666667,110.37433333333335,108.20233333333333
8355,2013-02-21 12:33:00,13.036333333333333,14.505333333333333,112.56249999999996,111.32659090909088,109.00106666666666
8356,2013-02-21 13:33:00,12.780833333333334,12.9925,147.175,141.96800000000002,110.31004545454539
8357,2013-02-21 14:33:00,13.036,13.323,66.31616666666669,64.49416666666667,128.85786666666667
8358,2013-02-21 15:33:00,12.235999999999999,13.483333333333334,43.38800000000002,43.41549999999999,60.091783333333325
8359,2013-02-21 16:33:00,11.851333333333335,11.854333333333335,17.631500000000006,17.798333333333336,36.30126666666665
8360,2013-02-21 17:33:00,11.009833333333333,10.246166666666667,0.4346666666666666,0.6948333333333329,13.50781666666666
8361,2013-02-21 18:23:00,10.477599999999999,9.340833333333334,0.0,0.0,0.6145666666666666
8362,2013-02-21 19:23:00,10.5535,8.916333333333334,0.0,0.0,0.0
8363,2013-02-21 20:23:00,10.235166666666666,8.737166666666667,0.0,0.0,0.0
8364,2013-02-21 21:23:00,10.125666666666667,8.673,0.0,0.0,0.0
8371,2013-02-22 04:33:00,10.225833333333332,8.6644,0.0,0.0,0.0
8372,2013-02-22 05:33:00,10.279499999999999,8.957666666666666,0.0,0.0,0.0
8373,2013-02-22 06:33:00,10.051333333333334,8.8925,0.8773333333333333,1.0245,0.0
8374,2013-02-22 07:33:00,9.718499999999999,8.736500000000001,24.412500000000005,25.163666666666668,0.3430166666666667
8375,2013-02-22 08:33:00,10.054666666666668,8.710666666666667,82.29166666666664,91.63216666666662,16.193150000000003
8376,2013-02-22 09:33:00,10.645166666666666,10.017499999999998,94.60183333333335,97.37033333333332,65.81075000000001
8377,2013-02-22 10:33:00,11.270166666666666,10.817,208.17316666666676,204.95016666666677,79.68126666666667
8378,2013-02-22 11:33:00,13.988166666666666,13.990333333333332,603.1319999999998,654.3371666666668,168.5707833333334
8379,2013-02-22 12:33:00,15.205333333333334,30.412166666666664,414.23233333333326,443.22233333333344,512.8710333333333
8380,2013-02-22 13:33:00,16.1835,26.463666666666665,524.7376666666668,609.0985,349.19941666666693
8381,2013-02-22 14:33:00,16.546499999999998,32.52916666666667,544.8995,579.7073333333333,440.9489
8382,2013-02-22 15:33:00,16.29733333333333,32.16733333333334,279.82,300.10433333333333,436.9676166666667
8383,2013-02-22 16:33:00,14.704999999999998,23.8905,130.41916666666665,147.6655,235.25005000000002
8384,2013-02-22 17:33:00,12.510833333333332,15.279833333333336,7.283000000000001,11.6035,100.51091666666665
8385,2013-02-22 18:23:00,10.3212,8.542,0.0,0.0,5.997866666666666
8386,2013-02-22 19:23:00,9.224833333333335,5.501833333333333,0.0,0.0,0.0
8387,2013-02-22 20:23:00,8.828333333333333,4.226666666666667,0.0,0.0,0.0
8388,2013-02-22 21:23:00,9.0265,4.6611666666666665,0.0,0.0,0.0
8395,2013-02-23 04:33:00,10.9625,5.313799999999999,0.0,0.0,0.0
8396,2013-02-23 05:33:00,11.826333333333332,9.425166666666668,0.0,0.0,0.0
8397,2013-02-23 06:33:00,11.717333333333334,9.093166666666667,4.9445000000000014,6.335,0.0
8398,2013-02-23 07:33:00,12.312,8.726833333333333,100.97866666666665,129.49866666666665,2.798083333333333
8399,2013-02-23 08:33:00,14.207500000000001,11.156,280.17066666666676,364.3926666666667,72.5903333333333
8400,2013-02-23 09:33:00,15.760666666666667,17.571833333333334,352.7730000000001,418.252,247.1121
8401,2013-02-23 10:33:00,16.74083333333333,25.057166666666664,482.78616666666665,539.7036666666667,313.02085000000005
8402,2013-02-23 11:33:00,17.966333333333335,29.578333333333333,522.6563333333331,580.9681666666668,413.26815
8403,2013-02-23 12:33:00,18.707833333333337,34.04,486.40233333333333,539.9613333333334,433.86303333333336
8404,2013-02-23 13:33:00,19.428,32.357,569.4209999999999,632.7091666666668,417.08161666666643
8405,2013-02-23 14:23:00,19.1202,0.0,0.0,0.0,0.0
8406,2013-02-23 14:43:00,18.7,33.53633333333333,455.9481666666667,507.87983333333335,473.9367333333332
8407,2013-02-23 15:43:00,17.877166666666668,29.193,221.97333333333336,238.19716666666656,375.1861833333333
8408,2013-02-23 16:43:00,16.25016666666667,22.15966666666667,103.36283333333327,111.13266666666671,182.70666666666665
8409,2013-02-23 17:43:00,14.732333333333335,16.542,10.394166666666667,11.663833333333335,82.9704333333333
8410,2013-02-23 18:43:00,13.884166666666665,12.917833333333332,0.0,0.0,7.2555
8411,2013-02-23 19:43:00,13.531333333333334,11.770666666666669,0.0,0.0,0.0
8412,2013-02-23 20:43:00,13.591166666666668,11.459166666666667,0.0,0.0,0.0
8413,2013-02-23 21:43:00,13.511999999999999,11.807666666666664,0.0,0.0,0.0
8420,2013-02-24 04:53:00,14.386666666666668,11.6,0.0,0.0,0.0
8421,2013-02-24 05:53:00,14.058166666666667,12.994333333333335,0.0,0.0,0.0
8422,2013-02-24 06:33:00,14.100249999999999,13.017000000000001,1.939833333333333,2.2793333333333337,0.0
8423,2013-02-24 07:33:00,14.327666666666666,12.821333333333333,38.4415,37.976,0.9581666666666666
8424,2013-02-24 08:33:00,15.049666666666667,13.339833333333333,87.32783333333332,87.86983333333336,25.28206666666667
8425,2013-02-24 09:33:00,15.439333333333332,0.0,0.0,0.0,0.0
8426,2013-02-24 09:53:00,15.7655,14.712166666666667,99.98999999999998,96.69583333333328,67.48185
8427,2013-02-24 10:33:00,15.4395,15.193166666666665,54.169666666666664,57.37566666666667,80.59855
8428,2013-02-24 11:33:00,16.013166666666667,14.509666666666668,396.8393333333334,422.9388333333334,43.76806666666667
8429,2013-02-24 12:33:00,17.858666666666668,20.360166666666665,284.9334999999999,324.14149999999984,323.6452500000001
8430,2013-02-24 13:33:00,17.509500000000003,23.946166666666667,280.73949999999996,305.13133333333343,249.30254999999994
8431,2013-02-24 14:33:00,17.85833333333333,22.123833333333334,140.74866666666668,147.55049999999997,222.13053333333335
8432,2013-02-24 15:33:00,16.2375,20.592833333333335,166.2725,160.66916666666665,116.35605000000008
8433,2013-02-24 16:03:00,15.132666666666665,16.176166666666663,125.50000000000004,143.8781666666667,127.65111666666667
8434,2013-02-24 17:03:00,14.297166666666667,16.1305,8.2195,9.843833333333327,94.82238333333333
8435,2013-02-24 18:03:00,12.458833333333333,10.2505,0.0,0.0,5.914499999999996
8436,2013-02-24 19:03:00,11.326333333333332,8.249,0.0,0.0,0.0
8437,2013-02-24 20:03:00,11.5695,8.948666666666666,0.0,0.0,0.0
8438,2013-02-24 21:03:00,10.669833333333335,8.600999999999999,0.0,0.0,0.0
8445,2013-02-25 04:13:00,9.525166666666667,6.3548,0.0,0.0,0.0
8446,2013-02-25 05:13:00,9.3355,6.563333333333333,0.0,0.0,0.0
8447,2013-02-25 06:13:00,9.139166666666666,6.329000000000001,0.5211666666666667,0.9188333333333333,0.0
8448,2013-02-25 07:13:00,8.751333333333333,6.4013333333333335,36.73383333333333,41.013,0.3921833333333334
8449,2013-02-25 08:13:00,8.457666666666666,6.928333333333334,61.97066666666667,62.04233333333333,29.675050000000002
8450,2013-02-25 09:13:00,9.042833333333332,7.798166666666667,127.08149999999996,124.54533333333339,44.69088333333333
8451,2013-02-25 10:13:00,10.341666666666667,10.224333333333332,282.48983333333325,273.47716666666673,100.91141666666663
8452,2013-02-25 11:13:00,11.922999999999996,14.620666666666665,499.2658333333333,504.05683333333366,221.25921666666665
8453,2013-02-25 12:13:00,13.361333333333333,19.636,625.8388333333335,729.7813333333332,398.03595
8454,2013-02-25 13:13:00,13.710166666666668,22.039666666666665,679.6118333333335,769.0848333333334,489.2851999999999
8455,2013-02-25 14:13:00,13.791000000000002,22.398833333333332,553.1131666666666,624.1265000000001,548.761133333333
8456,2013-02-25 15:13:00,13.551166666666667,20.36616666666667,377.5836666666668,418.56683333333336,443.0838833333335
8457,2013-02-25 16:03:00,13.001,16.85666666666667,156.61750000000004,185.42999999999992,282.92069999999995
8458,2013-02-25 17:03:00,11.559666666666667,12.081666666666665,9.416499999999996,18.11650000000001,101.88643333333327
8459,2013-02-25 18:03:00,10.046166666666666,7.901333333333334,0.0,0.0,6.989566666666667
8460,2013-02-25 19:03:00,8.599333333333332,3.821666666666666,0.0,0.0,0.0
8461,2013-02-25 20:03:00,6.605666666666667,0.8485,0.0,0.0,0.0
8462,2013-02-25 21:03:00,5.4526666666666666,-0.6515000000000001,0.0,0.0,0.0
8469,2013-02-26 04:13:00,3.7831666666666677,-1.1388,0.0,0.0,0.0
8470,2013-02-26 05:13:00,1.6238333333333335,-3.8725,0.0,0.0,0.0
8471,2013-02-26 06:13:00,1.7775,-3.436666666666667,12.278833333333331,14.096333333333336,0.0
8472,2013-02-26 07:13:00,2.4226666666666667,-2.824,121.2981666666667,136.52750000000006,7.148333333333334
8473,2013-02-26 08:13:00,6.646666666666666,3.314,157.6098333333334,177.63650000000004,97.25399999999996
8474,2013-02-26 09:13:00,9.481,10.486166666666666,245.1095000000001,256.24749999999995,128.99766666666667
8475,2013-02-26 10:13:00,11.9065,13.145333333333333,327.1066666666666,346.0316666666667,199.6231166666667
8476,2013-02-26 11:13:00,13.487500000000002,18.715,254.03149999999997,239.4258333333334,271.21086666666656
